date_time,date,time,latitude,longitude,depth_km,magnitude,location,hlink,details
01 October 2024 - 11:09 PM,2024-10-01,23:09:00,11.86,125.02,90.0,2.6,009 km N 12° E of Motiong (Samar),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1509_B2.html,"2024_1001_1509 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 11:09:28 PM Location : 11.86°N, 125.02°E - 009 km N 12° E of Motiong (Samar) Depth of Focus (Km) : 090 Origin : TECTONIC Magnitude : Ms 2.6 Reported Intensities : 11.20a 2024_1001_1509_M26D089_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 03 October 2024 - 01:57 AM Prepared by : EFRB/JSO/RGA IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 10:45 PM,2024-10-01,22:45:00,16.08,120.48,126.0,2.5,004 km N 10° W of Manaoag (Pangasinan),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1445_B2.html,"2024_1001_1445 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 10:45:10 PM Location : 16.08°N, 120.48°E - 004 km N 10° W of Manaoag (Pangasinan) Depth of Focus (Km) : 126 Origin : TECTONIC Magnitude : Ms 2.5 Reported Intensities : 11.20a 2024_1001_1445_M25D125_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 October 2024 - 07:43 PM Prepared by : RGA/JSO/EFRB IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 10:41 PM,2024-10-01,22:41:00,9.67,125.82,35.0,1.6,015 km N 42° E of Claver (Surigao Del Norte),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1441_B1.html,"2024_1001_1441 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 1 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 10:41:47 PM Location : 09.67°N, 125.82°E - 015 km N 42° E of Claver (Surigao Del Norte) Depth of Focus (Km) : 035 Origin : TECTONIC Magnitude : Ms 1.6 Reported Intensities : 11.20a 2024_1001_1441_M16D035_B1 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 01 October 2024 - 10:46 PM Prepared by : NBA/BR/CNDA IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 10:18 PM,2024-10-01,22:18:00,10.65,122.66,19.0,2.3,006 km S 14° E of Buenavista (Guimaras),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1418_B2.html,"2024_1001_1418 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 10:18:55 PM Location : 10.65°N, 122.66°E - 006 km S 14° E of Buenavista (Guimaras) Depth of Focus (Km) : 019 Origin : TECTONIC Magnitude : Ms 2.3 Reported Intensities : 11.20a 2024_1001_1418_M23D019_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 05:54 PM Prepared by : EFRB/JSO IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 09:50 PM,2024-10-01,21:50:00,6.84,123.87,32.0,3.4,030 km S 32° W of Datu Blah T. Sinsuat (Maguindanao Del Norte),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1350_B3.html,"2024_1001_1350 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 3 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 09:50:34 PM Location : 06.84°N, 123.87°E - 030 km S 32° W of Datu Blah T. Sinsuat (Maguindanao Del Norte) Depth of Focus (Km) : 032 Origin : TECTONIC Magnitude : Ms 3.4 Reported Intensities : 11.20a 2024_1001_1350_M34D031_B3 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 October 2024 - 06:44 PM Prepared by : RGA/JSO/EFRB IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 08:15 PM,2024-10-01,20:15:00,5.72,126.1,117.0,2.7,055 km S 66° E of Jose Abad Santos (Davao Occidental),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1215_B2.html,"2024_1001_1215 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 08:15:30 PM Location : 05.72°N, 126.10°E - 055 km S 66° E of Jose Abad Santos (Davao Occidental) Depth of Focus (Km) : 117 Origin : TECTONIC Magnitude : Ms 2.7 Reported Intensities : 11.20a 2024_1001_1215_M27D116_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 October 2024 - 05:37 PM Prepared by : JSO/EFRB IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 08:12 PM,2024-10-01,20:12:00,6.02,124.21,4.0,2.5,021 km S 06° E of Palimbang (Sultan Kudarat),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1212_B2.html,"2024_1001_1212 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 08:12:15 PM Location : 06.02°N, 124.21°E - 021 km S 06° E of Palimbang (Sultan Kudarat) Depth of Focus (Km) : 004 Origin : TECTONIC Magnitude : Ms 2.5 Reported Intensities : 11.20a 2024_1001_1212_M25D003_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 05:31 PM Prepared by : EFRB/JSO IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 07:57 PM,2024-10-01,19:57:00,6.2,126.29,45.0,3.3,056 km S 26° E of Governor Generoso (Davao Oriental),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1157_B2.html,"2024_1001_1157 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 07:57:43 PM Location : 06.20°N, 126.29°E - 056 km S 26° E of Governor Generoso (Davao Oriental) Depth of Focus (Km) : 045 Origin : TECTONIC Magnitude : Ms 3.3 Reported Intensities : 11.20a 2024_1001_1157_M33D044_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 October 2024 - 06:23 PM Prepared by : RGA/JSO/EFRB IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 06:34 PM,2024-10-01,18:34:00,9.3,125.69,26.0,1.7,015 km N 76° E of Santiago (Agusan Del Norte),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_1034_B1.html,"2024_1001_1034 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 1 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 06:34:38 PM Location : 09.30°N, 125.69°E - 015 km N 76° E of Santiago (Agusan Del Norte) Depth of Focus (Km) : 026 Origin : TECTONIC Magnitude : Ms 1.7 Reported Intensities : 11.20a 2024_1001_1034_M17D025_B1 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 01 October 2024 - 06:40 PM Prepared by : NBA/BR/CNDA IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 05:57 PM,2024-10-01,17:57:00,8.07,126.43,120.0,2.2,004 km N 27° E of Lingig (Surigao Del Sur),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0957_B2.html,"2024_1001_0957 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 05:57:21 PM Location : 08.07°N, 126.43°E - 004 km N 27° E of Lingig (Surigao Del Sur) Depth of Focus (Km) : 120 Origin : TECTONIC Magnitude : Ms 2.2 Reported Intensities : 11.20a 2024_1001_0957_M22D119_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 10:11 AM Prepared by : LJAG/JAB/KMG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 02:20 PM,2024-10-01,14:20:00,13.05,121.06,4.0,2.1,027 km S 59° W of Victoria (Oriental Mindoro),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0620_B2.html,"2024_1001_0620 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 02:20:24 PM Location : 13.05°N, 121.06°E - 027 km S 59° W of Victoria (Oriental Mindoro) Depth of Focus (Km) : 004 Origin : TECTONIC Magnitude : Ms 2.1 Reported Intensities : 11.20a 2024_1001_0620_M21D003_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 10:07 AM Prepared by : LJAG/JAB/KMG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 01:56 PM,2024-10-01,13:56:00,9.04,126.21,26.0,2.1,003 km N 44° W of Tago (Surigao Del Sur),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0556_B2.html,"2024_1001_0556 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 01:56:47 PM Location : 09.04°N, 126.21°E - 003 km N 44° W of Tago (Surigao Del Sur) Depth of Focus (Km) : 026 Origin : TECTONIC Magnitude : Ms 2.1 Reported Intensities : 11.20a 2024_1001_0556_M21D026_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 09:52 AM Prepared by : LJAG/JAB/KMG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 12:53 PM,2024-10-01,12:53:00,10.46,124.38,2.0,1.8,019 km S 09° W of Poro (Cebu),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0453_B2F.html,"2024_1001_0453 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 12:53:40 PM Location : 10.46°N, 124.38°E - 019 km S 09° W of Poro (Cebu) Depth of Focus (Km) : 002 Origin : TECTONIC Magnitude : Ms 1.8 Reported Intensities : 11.20a 2024_1001_0453_M18D001_B2F This is an aftershock of the 2024 September 29 Mw5.1 Offshore Cebu earthquake event. Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 09:46 AM Prepared by : LJAG/JAB/KMG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 12:37 PM,2024-10-01,12:37:00,10.47,124.39,5.0,2.8,018 km S 07° W of Poro (Cebu),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0437_B2F.html,"2024_1001_0437 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 12:37:24 PM Location : 10.47°N, 124.39°E - 018 km S 07° W of Poro (Cebu) Depth of Focus (Km) : 005 Origin : TECTONIC Magnitude : Ms 2.8 Reported Intensities : 11.20a 2024_1001_0437_M28D005_B2F This is an aftershock of the 2024 September 29 Mw5.1 Offshore Cebu earthquake event. Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 09:39 AM Prepared by : LJAG/JAB/KMG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 12:20 PM,2024-10-01,12:20:00,8.11,125.92,31.0,1.7,006 km N 36° W of Veruela (Agusan Del Sur),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0420_B1.html,"2024_1001_0420 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 1 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 12:20:03 PM Location : 08.11°N, 125.92°E - 006 km N 36° W of Veruela (Agusan Del Sur) Depth of Focus (Km) : 031 Origin : TECTONIC Magnitude : Ms 1.7 Reported Intensities : 11.20a 2024_1001_0420_M17D031_B1 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 01 Oct 2024 - 12:26 PM Prepared by : EFRB/JSO/RGA IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 12:00 PM,2024-10-01,12:00:00,13.71,124.28,13.0,2.0,009 km N 20° W of San Miguel (Catanduanes),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0400_B1.html,"2024_1001_0400 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 1 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 12:00:50 PM Location : 13.71°N, 124.28°E - 009 km N 20° W of San Miguel (Catanduanes) Depth of Focus (Km) : 013 Origin : TECTONIC Magnitude : Ms 2.0 Reported Intensities : 11.20a 2024_1001_0400_M20D012_B1 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 01 Oct 2024 - 12:06 PM Prepared by : EFRB/JSO/RGA IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 11:10 AM,2024-10-01,11:10:00,5.9,124.11,26.0,2.3,035 km S 14° W of Palimbang (Sultan Kudarat),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0310_B2.html,"2024_1001_0310 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 11:10:21 AM Location : 05.90°N, 124.11°E - 035 km S 14° W of Palimbang (Sultan Kudarat) Depth of Focus (Km) : 026 Origin : TECTONIC Magnitude : Ms 2.3 Reported Intensities : 11.20a 2024_1001_0310_M23D026_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 10:26 AM Prepared by : JAB/KMG/LJAG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 10:40 AM,2024-10-01,10:40:00,8.5,126.52,29.0,2.4,025 km N 53° E of Hinatuan (Surigao Del Sur),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0240_B2F.html,"2024_1001_0240 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 10:40:11 AM Location : 08.50°N, 126.52°E - 025 km N 53° E of Hinatuan (Surigao Del Sur) Depth of Focus (Km) : 029 Origin : TECTONIC Magnitude : Ms 2.4 Reported Intensities : 11.20a 2024_1001_0240_M24D028_B2F This is an aftershock of the 2023 December 02 Mw7.4 Offshore Surigao del Sur earthquake event. Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 10:13 AM Prepared by : JAB/KMG/LJAG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
01 October 2024 - 10:39 AM,2024-10-01,10:39:00,6.5,126.74,16.0,2.5,068 km S 28° E of Tarragona (Davao Oriental),https://earthquake.phivolcs.dost.gov.ph/2024_Earthquake_Information/October/2024_1001_0239_B2.html,"2024_1001_0239 DEPARTMENT OF SCIENCE AND TECHNOLOGY PHILIPPINE INSTITUTE OF VOLCANOLOGY AND SEISMOLOGY EARTHQUAKE INFORMATION NO. : 2 PHIVOLCS Building , C.P. Garcia Avenue, U.P.- Diliman , Quezon City, PHILIPPINES Tel.: 8426-1468 Fax: 8927-1087 Date/Time : 01 Oct 2024 - 10:39:03 AM Location : 06.50°N, 126.74°E - 068 km S 28° E of Tarragona (Davao Oriental) Depth of Focus (Km) : 016 Origin : TECTONIC Magnitude : Ms 2.5 Reported Intensities : 11.20a 2024_1001_0239_M25D016_B2 Expecting Damage : NO Expecting Aftershocks : NO Issued On : 02 Oct 2024 - 09:29 AM Prepared by : JAB/KMG/LJAG IMPORTANT This will be the only bulletin issued unless additional information becomes available. Always refer to the latest earthquake information posted at the PHIVOLCS official website (https://www.phivolcs.dost.gov.ph)."
